Student ID,Mathematics,Literature,Foreign language,Foreign language code,Subject combination,Physics/History,Chemistry/Geography,Biology/Civic education
1006010,7,5.75,9.2,N1,Nature,6,5.75,6.75
1006011,9,7.75,9.4,N1,Nature,8.75,8.5,8.75
1006012,8,7,6.4,N1,Nature,4.75,7.75,3.5
1006013,8.6,7.75,9.6,N1,Nature,6,7,6
1006014,7.8,6.25,3,N1,Nature,3.25,6.75,4.75
1006015,7.4,7,7.4,N1,Nature,7,7,4.5
1006016,8,7,8.8,N1,Nature,6,7.25,4.75
1006017,7.2,6.5,8.4,N1,Nature,7.25,3.75,4
1006018,7.6,7.5,8.8,N1,Nature,6.75,4.5,5.75
1006019,7.8,6.5,7.2,N1,Nature,7.5,6.75,5.25
1006020,8,6,8.2,N1,Nature,7,5.25,7.5
1006021,8.2,6.5,8.8,N1,Nature,7.5,5.75,3.75
1006023,7.2,6,5.4,N1,Nature,4.75,7.75,5.25
1006024,7.6,7.25,7,N1,Nature,4.5,8,8.25
1006025,7.6,6.25,7.8,N1,Nature,7,7.75,5.5
1006026,8.4,6,8.6,N1,Nature,7.5,3.75,7
1006028,7.4,6.75,8.4,N1,Nature,7.75,5,5.25
1006029,7.8,6.25,9.4,N1,Nature,7.75,5.75,6
1006030,8,9.5,9.8,N1,Nature,8.25,7.5,7.25
1006031,7.4,7.25,8.2,N1,Nature,6.75,4.75,4
1006032,8,7,7,N1,Nature,6.25,7.25,6
1006033,7.4,6.5,9.4,N1,Nature,8.5,5.75,4.5
1006035,7.4,7.5,8.8,N1,Nature,8.5,4.5,6.75
1006036,6.4,5.5,8.2,N1,Nature,6.5,5.25,5.5
1006037,8.4,7.75,6.6,N1,Nature,8.75,8.25,5
1006038,6.4,7.5,4.4,N1,Nature,6,6.5,5
1006039,7.4,7,8.2,N1,Nature,6.5,6.75,4.5
1006040,8.6,7.75,9,N1,Nature,7.75,10,6
1006041,7.4,9.25,7.6,N1,Nature,7,5,5.75
1006042,8.6,8.5,6.2,N1,Nature,6,8.5,8.25
1006043,8.2,8,5.2,N1,Nature,7.25,5.5,6.5
1006044,8.8,8.25,8.8,N1,Nature,8.75,6.5,7.25
1006045,7.6,7,9.4,N1,Nature,9,8,7
1006047,8.8,6,8.4,N1,Nature,7.25,7.75,6.25
1006048,8.6,8.5,9.6,N1,Nature,7.5,7.5,8.5
1006049,8.2,6.75,7.4,N1,Nature,8.5,3.5,4.5
1006050,9,5.75,9.6,N1,Nature,8.25,4.25,5.5
1006051,7,6,8,N1,Nature,5.5,6.75,6
1006052,8.6,8.25,9.6,N1,Nature,8.75,4.5,5.5
1006053,7.6,6,9.2,N1,Nature,6.25,3,6.25
1006054,7.4,6,5.8,N1,Nature,7.75,8.25,6
1006055,7.2,6,9.4,N1,Nature,7.75,7.5,7.5
1006056,8,6.25,7.8,N1,Nature,6.75,6.5,6
1006057,8,7.75,8.8,N1,Nature,7,7.5,6.5
1006058,9.2,7,9.4,N1,Nature,9,5,6
1006059,8.2,5.5,9,N1,Nature,8.5,5.25,7.75
1006060,8,7.25,7.6,N1,Nature,5,7.5,6.75
1006061,8,7,8.6,N1,Nature,7.5,4.5,5.5
1006062,8,8.25,7.2,N1,Nature,6.75,5.5,6
1006063,8,7.5,9.2,N1,Nature,9.25,6.75,7.75
1006064,7.2,7.25,7.2,N1,Nature,8,6.75,6.75
1006065,8.2,7.25,9,N1,Nature,8,7.75,7
1006066,8.2,7.5,8.2,N1,Nature,7.75,8.25,5
1006067,8.4,7.25,8.8,N1,Nature,8.25,8.25,8.25
1006068,8.8,9,9.2,N1,Society,8.25,7,9.5
1006069,8.2,7.25,7.6,N1,Society,4,6,8.75
1006070,6.8,5.25,5.8,N1,Nature,7.25,6.5,6.75
1006071,7.8,8.5,6.6,N1,Nature,7,4.75,6
1006072,7.8,7.5,7,N1,Nature,7.5,7.75,8.5
1006073,6,8,5,N1,Society,5.25,6,9
1006074,6.6,6.75,8.8,N1,Society,8,7.25,9
1006075,7.8,7.5,5.4,N1,Nature,7.25,6.75,5.25
1006076,7.6,9,8.4,N1,Society,8.25,6.75,8.75
1006077,8.4,7,8.2,N1,Nature,7,7.75,5.25
1006078,7.6,8,7.2,N1,Society,6,5.75,8
1006079,8.2,7,8,N1,Nature,7.75,5.5,5.25
1006081,8,6,8,N1,Nature,6.25,4.5,5.25
1006082,7,5,7.6,N1,Nature,5.75,7.75,6.25
1006083,6.8,7.25,5.2,N1,Society,4.5,6.5,8.5
1006084,7,6.5,8,N1,Society,7,6.25,8.5
1006085,8,7.25,9.6,N1,Society,7.5,6.25,9
1006086,7.4,7,4.8,N1,Society,5,6,8.25
1006087,7.2,8,7.4,N1,Society,5.25,6.25,8.75
1006088,7.6,8.75,5.6,N1,Nature,5.5,7.5,7
1006089,8.2,8.25,6.4,N1,Nature,6.75,6,6.5
1006090,8.2,8.75,9.6,N1,Society,7.25,5.75,8.75
1006091,4.6,7.25,4.8,N1,Society,5.25,5.5,8.5
1006092,7.8,8.5,7.8,N1,Society,6,6.75,9.25
1006093,7,7.5,5.2,N1,Society,5.75,6.5,8.75
1006094,6.8,9,7,N1,Society,8.75,5.75,9.25
1006095,7,6.25,8.8,N1,Nature,6,5,6.25
1006096,7,7,4.6,N1,Society,7.5,5,7.75
1006097,7.2,7.25,8.8,N1,Society,4.25,5.25,8.5
1006098,5.4,6.75,5.8,N1,Society,3,7.5,7.5
1006099,4.8,7.5,8.8,N1,Society,6.5,4.75,9
1006100,8.6,9.25,9.2,N1,Society,6,5.75,8.25
1006101,7.6,6.5,6.4,N1,Nature,5,6.75,4.5
1006102,7.2,7.75,7.2,N1,Society,6.75,7,8.75
1006103,6.4,6,3,N1,Nature,3.25,4.25,4.75
1006104,9.2,7.5,7.4,N1,Nature,8.75,7.75,7.75
1006105,7.4,6.75,8.2,N1,Society,7.5,7.5,9
1006106,7.2,7.5,5.2,N1,Society,7.5,7,7.75
1006108,6.6,6.25,3,N6,Society,4.25,5.5,7.25
1006109,7.6,7.75,5.4,N1,Society,6.75,6.5,9.5
1006112,6,8.5,3.6,N1,Society,9,7.25,8.75
1006115,7.8,7.25,6,N1,Society,5.5,5.25,7
1006116,8,8.5,7.2,N1,Society,6,5,8.5
1006117,5.8,6.75,5,N1,Society,6,7,9.25
1006118,7.6,7,7.4,N1,Society,3.75,4.25,6.75
1006119,6.8,8.5,9,N1,Society,7.25,5.5,7.5
1006120,7.8,8.5,8.2,N1,Society,6,7.25,7
1006121,6.2,8,9.2,N1,Society,7.5,5,8.75
1006122,8.4,9.5,8.4,N1,Society,6.75,5.5,8.75
1006123,6,8,4,N1,Society,6.25,5.25,8.75
1006124,8.2,9.5,9.4,N1,Society,5.75,4.75,8.5
1006125,8,8.75,8.6,N1,Society,7.5,6,9
1006126,6.4,9,6.6,N1,Society,9,7.25,8
1006127,8.2,8.5,6.8,N1,Society,5.25,5.75,8.25
1006128,8.2,7.5,7.6,N1,Society,4.25,5.25,8
1006129,7.4,8.5,9.2,N1,Society,6.25,5.5,8.25
1006131,8.4,8.75,7.6,N1,Society,6,4.75,8.25
1006132,6.4,7.75,8.2,N4,Society,6,6,8.75
1006133,8,8.5,6.2,N1,Society,8,6.5,9.5
1006134,8.6,8.5,9.8,N1,Society,8.5,6.5,9
1006135,7,8.5,8.8,N1,Society,7.5,6,9.5
1006136,8.6,8.5,8,N1,Society,7.25,7,9.25
1006137,8.4,7.75,7,N1,Society,6.5,6.5,8
1006138,8.8,9,9.4,N1,Society,5.5,7,7.5
1006139,7.4,8.25,6.4,N1,Society,7.25,5.75,9.5
1006140,8.2,9.25,8.8,N1,Society,7.5,7.5,9.5
1006141,8.4,9.25,9.6,N1,Society,6.5,6.75,9
1006142,7.6,9.5,3.6,N1,Society,8.75,5,7
1006143,7.4,9.5,8.6,N1,Society,6.5,6.5,9.25
1006144,7.8,9.25,9.4,N1,Society,7.5,8.5,9
1006145,8,9.25,8.6,N1,Society,6.75,7,9.25
1006146,5.6,7,8.6,N1,Society,3.75,4.25,7.5
1006147,5.4,8,6.6,N1,Society,3.75,6,8.25
1006148,7.8,8,9.4,N1,Society,6.25,4.5,8.25
1006149,6,8,3.4,N1,Society,6.25,7.25,9
1006150,7,9,8.2,N4,Society,8.5,6.75,8.25
1006151,7,8,8.4,N1,Society,8.5,8,9.25
1006152,7.2,8.5,7.8,N1,Society,5.25,4.75,8
1006153,6.8,8.75,6,N1,Society,5,5,7.75
1006154,7.2,7,6.8,N1,Society,4.75,5.25,8
1006155,4.2,6.5,3.2,N1,Society,4,5.5,7.25
1006156,8,9.5,9.6,N1,Society,6.75,7.25,9.5
1006157,8.6,7.75,8.6,N1,Society,8,6,9.75
1006158,6.8,8.75,8.8,N1,Society,5.5,7.75,8.5
1006159,5.4,5.75,3,N1,Society,3,6.5,7
1006160,7,8,7.4,N1,Society,7,7.25,9
1006161,5.8,8.25,6.4,N1,Society,7.5,6,8.5
1006163,6.8,9,7.8,N1,Society,8.25,6.75,9
1006164,8,7,7.6,N1,Society,7,6,8.5
1006165,5.8,5,4.2,N1,Society,4.25,5.25,8
1006166,5.6,5.75,5.2,N1,Society,5,6,8.25
1006167,4.4,7.25,7,N1,Society,4,4.75,8.5
1006168,6,7.5,7.6,N1,Society,4.75,5.75,8.25
1006169,7,8,8.4,N1,Society,7,4.5,8.25
1006170,8.6,8,6.6,N1,Society,6,5.5,7.75
1006171,6.6,8.5,8.4,N1,Society,5.75,5.25,8.75
1006172,4.6,8.25,3.6,N1,Society,6.25,5,8.5
1006173,7.2,7.25,4.4,N1,Society,6,5.5,7
1006174,6.6,5.25,6.8,N1,Society,5.75,6,8.75
1006175,7.2,7.5,7.8,N1,Society,7.5,6.25,9
1006176,6.4,8,8.6,N1,Society,6.25,5.75,8.5
1006177,6.4,5.5,5.6,N1,Society,5.75,6.25,7.25
1006178,7.4,7.5,7,N1,Society,6.25,7,8.75
1006179,7.4,8,6.2,N1,Society,7.25,5.75,8
1006181,8.2,9,8.6,N1,Society,6.25,6.5,9
1006182,8,7.75,9,N1,Society,7,5.75,8.5
1006183,7.4,5,4.6,N1,Society,4.25,5.75,7.25
1006184,8.4,8.5,9.4,N1,Society,6.5,9,7
1006185,6,6,5.6,N1,Society,4.25,5,7.75
1006186,8.4,6.75,8.4,N1,Nature,5.75,5.75,6.25
1006187,7.4,6,8,N1,Nature,5,3,4
1006188,8.6,5.75,8.4,N1,Nature,8,8,6
1006189,8.2,6.25,8.6,N1,Nature,5,5,4.75
1006190,8.2,5.5,8.6,N1,Nature,6.75,4.75,5.25
1006191,6.8,6,6.2,N1,Nature,2.5,7.75,8
1006192,8.4,4.75,8.2,N1,Nature,8.25,5.75,6
1006193,8.6,7.5,8,N1,Nature,3.5,8.5,7.75
1006194,6.8,7,6.6,N1,Nature,6.5,7.75,7.25
1006195,7.2,6.5,8.4,N1,Nature,7,3,4.25
1006196,7.8,6.25,8.2,N1,Nature,8,6.5,7
1006197,8.8,8.5,7.8,N1,Nature,8.5,8.75,8.25
1006198,7.6,7,7.6,N1,Nature,6.5,5.25,5.5
1006199,7.6,7.25,5,N1,Nature,7.25,7,5.75
1006200,8.6,7.75,9.2,N1,Nature,7,8,6
1006202,7.2,5,8.6,N1,Nature,8.75,5,6.5
1006203,8,7.25,9,N1,Nature,8.75,6.25,7.75
1006204,6.8,6.75,8.6,N1,Nature,6,3.75,3.5
1006206,9,7.75,9.6,N1,Nature,8.5,5.75,5.75
1006208,8.8,8,9.6,N1,Nature,8.25,7,6.75
1006209,7.8,8.25,8.4,N1,Nature,7.25,3.75,6.75
1006210,7.8,7.5,9.6,N1,Nature,3.25,6.25,7.25
1006211,4.4,5,5.8,N1,Nature,4.25,4,5.75
1006212,7.6,6.5,8.4,N1,Nature,5.5,8.25,5.25
1006213,8,6.5,8.8,N1,Nature,7.25,5.25,6.75
1006214,8.6,7.5,5.8,N1,Nature,6.25,7.5,5.75
1006215,8.8,6,7.2,N1,Nature,8,6.5,6
1006216,8,7.5,6.6,N1,Nature,7,6,5.75
1006217,9.4,8.25,9.2,N1,Nature,9.5,9.5,8.25
1006218,8,5.5,9.4,N1,Nature,6.75,7,8.5
1006219,7,7.75,9.8,N1,Nature,4.75,3,4.75
1006220,6.8,5.25,8,N1,Nature,7,5.75,4.5
1006221,8,7.5,6.8,N1,Nature,7.75,7.25,5.25
1006222,8,6.75,9.2,N1,Nature,7.25,7.75,7.5
1006223,8.4,8,7,N1,Nature,8.25,7.75,7.25
1006224,7.8,5.75,9.2,N1,Nature,8.5,6.5,6
1006225,8.6,6.5,5.8,N1,Nature,8.75,9,6.5
1006228,6.8,6.5,8,N1,Nature,3.75,4.75,4.25
1006229,7.4,6,8.4,N1,Nature,7,5,4.5
1006230,8,6.25,6.6,N1,Nature,7.25,7.25,7
1006231,7.8,6,8.2,N1,Nature,5.5,5.75,6.5
1006232,6,7.25,7,N1,Nature,6.5,5.25,6.75
1006233,7.8,6.75,8.8,N1,Nature,8.5,5,5
1006234,8.2,6.75,9.2,N1,Nature,7.75,5.25,6.25
1006235,8.4,5,8.4,N1,Nature,7,4.5,6.25
1006236,8.6,6.5,7.4,N1,Nature,8,6.5,6.25
1006237,9,7.75,8.2,N1,Nature,8.5,8.5,6.25
1006238,6.4,7.75,9.6,N1,Nature,5.5,5.5,5.5
1006240,7,6,7.8,N1,Nature,7.5,6.25,3.75
1006241,7,6.75,7.6,N1,Nature,7,5.25,6
1006242,7.6,6,7,N1,Nature,7.5,6.75,4.5
1006243,8.8,6.5,7.8,N1,Nature,8.5,6,7
1006244,8.6,7,9,N1,Nature,9,5.25,6
1006245,8.4,7.5,8.4,N1,Nature,7.75,4.75,5.75
1006246,8.8,7,9,N1,Nature,8.25,4.25,4.75
1006247,7.4,7.75,6.6,N1,Nature,8,5.75,5.75
1006248,6.6,6.25,7.2,N1,Nature,5.75,6.5,6.25
1006250,8.2,6.75,7.2,N1,Nature,7.5,8.5,6.5
1006251,8.6,7,8,N1,Nature,7.5,5,6.25
1006252,7.2,8,9.2,N1,Nature,5.75,8.25,8.5
1006253,8,8,8.8,N1,Nature,6.75,7.5,7
1006254,8.8,7,9.6,N1,Nature,8.5,3.75,4
1006255,9.4,6.25,7.6,N1,Nature,9,9.25,6.25
1006256,8.8,6.25,8.4,N1,Nature,5.25,7.75,6.5
1006257,8.2,6.25,6.8,N1,Nature,7.25,2.5,5.25
1006258,7.8,6.75,8.2,N1,Nature,7.25,4.75,6.75
1006259,8.6,7.5,9.2,N1,Nature,8,6,7
1006260,8,8.75,9.6,N1,Society,5.75,6,9
1006261,8,8,8.6,N1,Nature,7.5,4,6
1006263,6,7,5,N1,Society,6.75,6.5,7.25
1006264,8,8.5,8.4,N1,Society,6,5,7
1006265,7.2,8.25,9.4,N1,Nature,7.75,6.25,7.5
1006266,7.2,7,4.2,N1,Society,6.5,6,8.75
1006267,7,7,8.2,N1,Nature,6,3.5,4.75
1006268,6.8,7.5,8.2,N1,Society,8.25,6.25,9
1006269,5.8,5.75,6,N1,Society,4.75,6.75,8.75
1006272,6.8,9,9.4,N1,Society,7,7.25,8.75
1006273,8.6,5,9.4,N1,Nature,5.75,9.25,6
1006274,7.8,7.75,6,N1,Society,7.75,6,8.25
1006276,6.2,6.75,4.8,N1,Society,5.25,4.75,8.25
1006278,8,8.5,9.2,N1,Society,7.25,7.25,10
1006279,8.8,7,9,N1,Nature,3.25,6.75,8.75
1006280,7.8,6.75,7.4,N1,Nature,7.75,5.5,6
1006282,8,4.75,9.2,N1,Nature,8.5,4.75,7
1006283,6.8,5.5,6.8,N1,Society,5,5.5,8.5
1006284,4.8,8,3,N1,Society,2.75,5.5,7.75
1006285,8.2,7,7.2,N1,Nature,8,6.75,5.25
1006286,8.6,8.5,8.2,N1,Nature,8.25,4.75,5
1006287,8.6,8,7.8,N1,Nature,8.25,6,6.75
1006288,5.4,7,3.2,N1,Society,6.5,6.25,9.25
1006290,7.6,5.5,7.2,N1,Nature,6.5,6.25,7
1006291,7.8,8.5,7.4,N1,Nature,8.25,4.75,7.25
1006292,6.6,6.25,3,N1,Society,4.75,5,7.75
1006293,5.8,6.5,5.2,N1,Society,5,5.5,8.25
1006294,7.2,9.5,8.6,N1,Society,5.25,5.25,7
1006295,6.4,8,6,N1,Society,5.25,5.5,7.75
1006296,7.6,8.75,9.4,N1,Society,9,7.5,8.75
1006297,4,6,7,N1,Society,5.75,5,8.25
1006298,9.2,7,9.2,N1,Nature,9.75,8.5,7
1006299,7.4,5.5,8,N1,Nature,7.5,6,6.25
1006300,4.2,8,4.8,N1,Society,3.5,4.75,6.75
1006301,8.2,8.25,7.6,N1,Society,7.25,6.5,9.5
1006302,6.6,7.5,6.8,N1,Society,5,4.75,9.25
1006303,7.8,7.75,7.8,N1,Nature,8.25,7.75,5.5
1006304,6.2,5,8.8,N1,Nature,4,3.25,6.5
1006305,4.6,7.25,4.8,N1,Society,6.25,5.25,8.5
1006306,8.2,6.75,8.2,N1,Nature,6.5,3.75,3.75
1006307,7.2,7.5,9.2,N1,Nature,5.25,8.25,6
1006308,7.4,7.5,8,N1,Nature,8,7.75,5
1006309,9,7.5,7.8,N1,Nature,8.25,7.25,7
1006310,9,9,8.6,N1,Society,7.5,8.25,9.5
1006311,7.8,5.5,9,N1,Nature,6,5.75,6
1006312,7.8,6.5,9.6,N1,Nature,5,6.75,6
1006313,7.2,8,8.8,N1,Society,6.5,5.75,7.5
1006314,8.8,7.75,8.6,N1,Nature,9,6.5,7.25
1006315,8.2,8,8.8,N1,Society,8,7.25,9.5
1006317,8.8,7.25,7,N5,Nature,8.25,6.75,6.25
1006318,7.4,7.75,7.2,N1,Society,6.75,5.25,7.75
1006319,6.4,6.5,6.8,N1,Society,5,6.25,7.25
1006320,7,7.5,8,N1,Society,6.25,5.75,8.25
1006321,7.6,6,9.2,N1,Nature,8.5,5.75,6
1006322,8.4,9,9.2,N1,Nature,9,4.25,5.75
1006323,8,6.5,6.2,N1,Nature,8,8,6.75
1006324,7,7.5,5.2,N1,Society,7.75,7.25,9
1006325,6.2,6.75,6,N1,Society,4.25,6.25,7.75
1006326,7.4,6,8.6,N1,Nature,7.5,5.75,6
1006327,7,8.25,8.8,N1,Society,7,6.75,9
1006328,7.8,9.25,7.2,N1,Society,7.25,5.5,9.75
1006329,6.2,8.5,5,N1,Society,5.75,5,8.25
1006330,5.6,8,4.2,N1,Society,7.25,4.5,7.75
1006331,8,8.75,8.4,N1,Society,5.25,6.75,7.5
1006332,7.6,9.25,8.8,N1,Society,5,3.75,7
1006335,7.2,9.25,7.4,N1,Society,5.75,5.75,6.75
1006336,7.8,9,8,N1,Nature,6.75,3.5,4.75
1006337,8,9.25,9.2,N1,Society,8.25,7.75,9.25
1006338,6.6,8.5,7,N1,Society,7.5,7.75,9.25
1006339,8.4,9,9,N1,Society,4.5,5.5,8.75
1006340,7.6,8.5,9.2,N1,Nature,8.5,6,7.5
1006342,6.6,8.75,5.4,N1,Society,4.75,5.25,7.75
1006343,8.2,9,9.4,N1,Society,8,6.25,9.25
1006344,5,8.25,9.2,N1,Society,7.75,5.75,8.5
1006345,8.4,7,7.6,N1,Nature,3.75,8.75,8
1006346,5,6.5,4.8,N1,Society,6,5,8.25
1006347,6.8,7.75,4,N1,Nature,4.5,7.25,5.25
1006348,6.4,8.5,6.2,N1,Society,10,8.25,9.5
1006349,7.6,8,9.4,N1,Nature,7.5,7.25,7
1006350,8,8.5,9.2,N1,Society,6.5,6,8.25
1006351,7.8,8.5,8.6,N1,Society,8.25,6,9.5
1006352,8.4,8,9.4,N1,Nature,9,5,6
1006354,7.2,6.75,9,N1,Society,7.5,6,9
1006356,8.4,6.5,6.2,N1,Nature,7.5,5.25,6
1006357,7.6,8.5,8.8,N1,Society,6.25,5.5,7
1006358,5.4,6.5,3.2,N1,Society,8,4.75,9
1006359,8.8,6.25,8.6,N1,Nature,7.5,7.5,5
1006360,8.4,7,4,N1,Nature,9,8.25,5.25
1006361,7.8,8.5,8,N1,Society,8.5,6.75,9.25
1006362,4,5,4.6,N1,Society,5,4.5,7.75
1006364,8,8.5,9.2,N1,Society,4.75,6.25,6.25
1006365,8.6,8.5,9.4,N1,Society,7.25,7.25,8.75
1006366,4.2,8,6.8,N1,Society,8.75,6.75,8
1006367,8.6,8.25,8.8,N1,Nature,6.75,7.5,6.5
1006368,8,8.5,9,N1,Society,7.5,6.25,9.25
1006369,8,8,8.8,N1,Nature,7.75,7,6.75
1006370,6.8,8,7.2,N1,Society,6,5.5,8.5
1006371,9,8.25,9.4,N1,Society,8.5,7.75,9
1006373,7.6,8.25,5.8,N1,Nature,6.75,7.75,6.5
1006374,6.4,6.25,8.6,N1,Society,7,5.5,9.25
1006375,7.8,6.75,10,N1,Society,8.25,6.5,9
1006376,6.6,6.25,4.4,N1,Society,4.5,6,7.75
1006377,7,8,8,N1,Society,6.25,6.75,9
1006379,7.4,9,8.4,N1,Society,6.75,6.75,9
1006380,7.8,9.25,9.4,N1,Society,7,7.25,9.25
1006381,7,7.75,5.6,N1,Nature,6.75,7,3.75
1006382,7.8,8,8,N1,Nature,6.75,7.75,5.25
1006383,7.6,8,9.2,N1,Society,6.75,7.25,8.5
1006384,7.6,8.75,7.6,N1,Society,7.75,6.75,9
1006385,7.2,7.75,8.2,N1,Society,5.25,6.5,8.25
1006386,6.8,7.5,5,N1,Society,6,6.5,9.25
1006387,8.6,8.5,9,N1,Society,5,6.25,9
1006388,6.6,7.75,8.4,N1,Society,4.5,4.75,7.5
1006389,8,8.5,8.4,N1,Society,7.75,5.75,9.25
1006391,7.8,8.5,8.2,N1,Society,7.75,6.5,8
1006392,6.4,8.25,7.8,N1,Society,7.75,7.5,8.25
1006393,7.8,6.5,8.8,N1,Nature,6.5,4.25,3.75
1006394,6.4,7.5,5.4,N1,Nature,6.25,7.5,4.5
1006395,8.6,9,8.8,N1,Nature,8.5,6.25,6
1006397,6.4,7.75,8.6,N1,Society,5.5,5.25,9.75
1006398,7.4,7.25,6.4,N1,Nature,7.75,6.75,4.5
1006399,8.8,8.25,9.4,N1,Society,7.25,8.25,9.25
1006401,7.8,7.5,7.4,N6,Society,4.5,6.75,9
1006402,7.2,8.5,6.8,N1,Society,4.5,5.25,8
1006403,8.4,8.5,8.8,N1,Society,6.5,7,8.5
1006405,7.4,7.25,8.2,N1,Nature,9,6.25,6.25
1006407,8.4,7,4.8,N1,Nature,9.25,9.25,5.5
1006408,8.8,6.5,8.8,N1,Nature,6.25,8.5,5.75
1006409,6.8,7.5,5.4,N1,Society,8.25,6.75,9.5
1006411,8,8.75,7.2,N1,Society,7,7,9
1006412,7,9,7.8,N1,Society,6.75,7.5,8.5
1006413,8.2,6,9.2,N1,Nature,7.75,9.5,8.75
1006415,7.6,8.25,8.6,N1,Society,6.25,7.75,8.25
1006416,9,7,8.6,N1,Nature,8.75,8.5,8.25
1006417,7.8,8,9.4,N1,Society,8,7.25,9.75
1006418,8,7.25,9,N1,Nature,7.25,6.25,7
1006419,6.4,7.5,8.2,N1,Society,6.75,6,8.5
1006420,7.6,7.5,8.8,N1,Nature,8.75,5.5,5.25
1006421,8,7.25,9,N1,Society,6,7.5,9.25
1006422,9,8.25,9.6,N1,Nature,8.5,7.25,8
1006423,5.2,5.5,5.6,N1,Society,6.5,4.75,7
1006425,6,8,9,N1,Society,5.25,6,7.75
1006426,8,6.5,8.8,N1,Nature,8.25,6,6.25
1006428,7.4,7.5,9,N1,Society,6,5.25,9.25
1006429,8,8.5,8.4,N1,Society,6.5,5.75,9.5
1006430,7,8,8.6,N1,Nature,5.25,8,6.5
1006431,9,9,9.4,N1,Nature,8.5,6.5,7
1006432,6.8,8.25,9,N1,Society,6.75,5.5,9
1006434,7.8,9,8.6,N1,Society,7.75,7,9
1006435,8.8,5.75,9,N1,Nature,3.5,8.75,4.25
1006436,7.2,8.5,8,N1,Society,6,7,8.75
1006437,7.4,8.25,5,N1,Nature,7.75,7,6.25
1006438,6.8,9,6.6,N1,Society,7.75,6.5,9.25
1006439,7,7.75,6.2,N1,Society,5.75,6.75,8.25
1006440,7.8,8.5,8.8,N1,Society,5.75,6,4.75
1006442,8.2,9,9.2,N1,Society,4.5,5.5,7.5
1006443,6.6,8.75,5.4,N1,Society,9,7.25,9.75
1006444,7.4,9,8.8,N1,Society,6.5,7.25,9.5
1006445,8,8.5,9.2,N1,Society,7,5,8.75
1006446,6.8,8.25,6.4,N1,Society,7.75,6,8.25
1006459,8,6.5,5.8,N1,Nature,6,6,3.75
1006460,8.4,7.5,9,N1,Nature,8.25,6,7
1006462,6.2,8,6.4,N1,Nature,3.75,4,3.5
1006464,7.2,7.25,8.8,N1,Nature,5.75,6.75,7
1006465,7.4,7.5,8.6,N1,Nature,7.75,7.25,5.25
1006466,6.6,7.75,4.8,N1,Nature,4,7.5,7.5
1006467,6.8,8,4.4,N1,Nature,6.5,6,6.75
1006468,7.6,8.5,6.4,N1,Nature,6,7.5,5.75
1006469,8.2,8,8,N1,Nature,8.25,8.75,7.25
1006471,8.2,8.5,5.4,N1,Nature,7.75,7.25,6.25
1006472,8,8.5,9.4,N1,Nature,7.75,7.25,6.75
1006473,8.6,8,7,N1,Nature,8.5,8.75,5.5
1006475,8,7,7.4,N1,Nature,5.25,7,4.5
1006476,7.4,7.5,8.2,N1,Nature,7.75,7,6.25
1006477,8.2,8.5,8.8,N4,Nature,7.75,6.5,6
1006478,7.2,8.5,9.2,N1,Nature,8.25,6.5,7.5
1006479,7.8,7.25,9.6,N1,Nature,6.5,7.25,6
1006480,7.6,7.5,5.4,N1,Nature,5.75,5.25,4.5
1006481,8.6,6.75,8.4,N1,Nature,8,6,6.25
1006482,8.2,7,8.8,N1,Nature,8.25,6.25,5.75
1006483,7.6,7.25,7.2,N1,Nature,4.75,2.75,5
1006484,7.4,7,6.6,N1,Nature,8.25,8,5.75
1006485,6.4,7,6.8,N1,Nature,3,3.5,6.25
1006487,5.2,6.5,5.8,N1,Nature,4.75,3,3.75
1006488,8.2,7.75,8.8,N1,Nature,7.75,6.25,5.5
1006490,7.4,7.75,8,N1,Nature,7.75,4.25,6.25
1006491,7.2,6,9,N1,Nature,6.5,3.5,4
1006492,8,8,8.2,N1,Nature,7.25,6.25,5.5
1006493,7.6,8,9.4,N1,Nature,8.25,6.25,5.5
1006495,8.4,7,9,N1,Nature,6.75,5.75,6
1006496,7.8,8.75,8.2,N1,Society,8.25,8,9.75
1006497,7.6,8.5,5.4,N1,Society,4.25,5.5,8.75
1006498,8.2,7.75,7.6,N1,Nature,8.25,4.5,3.5
1006499,6.2,7,8.6,N1,Society,5,6.5,8.75
1006500,8,6.5,8.2,N1,Nature,6.75,7.75,5.5
1006501,6.6,7.5,6,N1,Society,7.75,5.25,8.75
1006502,7.8,8.75,8.4,N1,Society,7.75,7.25,9.25
1006503,7.6,6,4,N1,Society,4.5,5.5,7.25
1006505,8.2,8.75,9.4,N1,Nature,6.75,6.5,7.5
1006506,6.4,7.5,7.2,N1,Society,7.5,7,9.25
1006507,8.2,6.75,9.2,N1,Nature,7.5,7,8.5
1006509,6.2,7.5,8.8,N1,Society,8.5,4,7.25
1006510,5.4,5.5,4.2,N1,Society,4,4.25,6.75
1006511,7.4,8,8.6,N1,Society,7.75,6.75,9.5
1006512,6.2,8.5,4.8,N1,Society,4,6.25,8.25
1006513,7.4,7.75,7.6,N1,Nature,7.5,6,5.75
1006514,7,8.5,6.8,N1,Nature,5.25,7.75,4.25
1006515,7.2,7,8.4,N1,Society,6.75,6.25,9.5
1006516,7.2,8,6.6,N1,Society,4.75,5.75,8.75
1006517,8,7.25,9,N1,Society,6.75,4.75,8.5
1006518,8.2,8.5,9,N1,Society,8,6.25,9
1006519,8.2,8.75,8.2,N1,Society,5.5,7,9.75
